loan_id,reporting_date,date_of_birth,age_years,age_band,duration,total_income,avg_monthly_income,avg_monthly_income_band,payment_due_date,days_past_due,risk_category,date,customer_age,total_paid,total_due_today,balance,closing_balance,advance,balance_due_to_date,arrears,balance_due_status,payment,expected_payment,first_payment,first_expected_payment,account_status_l1,account_status_l2,return_date,sale_date,credit_check_done,payment_amount,adjustment_amount,prepayment_amount,deposit,weekly_rate,credit_expiry,next_invoice_date,discount,overpayment_amount,max_payment_date,initial_pay,total_paid_with_adjustments_15d,snapshot_date_from_credit_file,source_file,unnamed_28,credit_snapshot_date,createdat_utc,received,persons_received_from_total,banks_received,paybills_received_others,income_record_count
recThBBjoC1sbOuxU,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,197,30039,31019.0,21220.0,0.0,0.0,-980.0,980.0,Arrears,0,0.0,0,0,Existing Active,Active,,6/18/2024,Y LOAN,,,0,5499.0,880.0,12/24/2024,1/7/2025,0.0,0.0,9/5/2025,6379,30039,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recPQo3xs6lsNy5so,2025-01-01,1984-01-04 21:00:00+00:00,41.0,36-45,,,,,,0,Low,1/1/2025,131,34517,34059.0,43662.0,43662.0,558.0,558.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,8/23/2024,Y LOAN,,,0,8599.0,1340.0,1/3/2025,1/3/2025,0.0,0.0,10/31/2025,9939,34617,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-09 10:48:56.760000+00:00,,,,,
recTndYrBCutV2Hr1,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,175,21829,21919.0,17510.0,0.0,0.0,-90.0,90.0,Arrears,140,670.0,0,0,Existing Active,Active,,7/10/2024,Y LOAN,140.0,0.0,0,4499.0,670.0,1/1/2025,1/8/2025,0.0,0.0,7/2/2025,5169,21829,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recHYYyUFqCKN93wm,2025-01-01,,,,,,,,2024-09-25,98,Critical,1/1/2025,196,24499,40559.0,42280.0,42280.0,0.0,-16060.0,16060.0,Arrears,0,1140.0,0,0,Cancelled Returned past 3 mths,Return,11/19/2024,6/19/2024,Y LOAN,,,0,7499.0,1140.0,9/25/2024,1/8/2025,0.0,0.0,9/25/2024,8639,24499,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec8Tq5rFyR0FiQy7,2025-01-01,,,,,,,,2024-11-01,61,Critical,1/1/2025,68,4390,19399.0,60179.0,60179.0,0.0,-10619.0,10619.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,10/25/2024,Y LOAN,,,0,7599.0,1180.0,11/1/2024,1/3/2025,0.0,0.0,10/25/2024,8779,8780,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recQax7JnvJdTP0wY,2025-01-01,,,,,,,,,0,Low,1/1/2025,457,45189,44459.0,0.0,0.0,730.0,730.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,10/2/2023,Y LOAN,,,0,6499.0,730.0,10/7/2024,1/6/2025,0.0,730.0,9/23/2024,7229,45189,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec6CDk9r7wndT8qo,2025-01-01,1983-12-31 21:00:00+00:00,41.0,36-45,,,,,2024-10-17,76,High,1/1/2025,328,33899,41689.0,11640.0,11640.0,0.0,-7790.0,7790.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,2/8/2024,Y LOAN,,,0,5499.0,770.0,10/17/2024,1/2/2025,0.0,0.0,10/17/2024,6269,33899,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-04-22 07:08:12.029000+00:00,,,,,
rec9sFhxChORbuhQe,2025-01-01,,,,,,,,,0,Low,1/1/2025,91,37999,37999.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Cash,Paid Off,,10/2/2024,Y CASH,,,0,7599.0,1180.0,10/9/2024,1/8/2025,0.0,0.0,10/2/2024,37999,37999,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reczE5AIwGBSLSEh3,2025-01-01,,,,,,,,,0,Low,1/1/2025,50,41639,41639.0,93720.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/12/2024,Y LOAN,,,0,24599.0,2130.0,1/7/2025,1/7/2025,0.0,0.0,11/4/2025,26729,41639,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recnEH8vNpMs5yiQC,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,275,43419,43599.0,11460.0,0.0,0.0,-180.0,180.0,Arrears,0,0.0,0,0,Existing Active,Active,,4/1/2024,Y LOAN,,,0,5999.0,940.0,12/30/2024,1/6/2025,0.0,0.0,4/3/2025,6939,43419,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec3o4AwZC13bBJcx,2025-01-01,1983-12-31 21:00:00+00:00,41.0,36-45,6.0,426225.0,71037.5,"50,000-99,999",,0,Medium,1/1/2025,21,9789,9659.0,44990.0,44990.0,130.0,130.0,0.0,advance,0,940.0,0,0,New Active,Active,,12/11/2024,Y LOAN,,,0,5899.0,940.0,1/8/2025,1/8/2025,0.0,0.0,4/4/2025,6839,9789,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-11 11:17:12.602000+00:00,289052.0,129423.0,7550.0,200.0,1.0
recHdnUmvQS03nEZo,2025-01-01,,,,,,,,,0,Low,1/1/2025,77,30519,30519.0,66400.0,0.0,0.0,0.0,0.0,up to date,1660,1660.0,0,0,Existing Active,Active,,10/16/2024,Y LOAN,1660.0,0.0,0,10599.0,1660.0,1/8/2025,1/8/2025,0.0,0.0,10/7/2025,12259,30519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recdxQr2LrOXJEZhQ,2025-01-01,,,,,,,,,0,Low,1/1/2025,316,42000,41999.0,0.0,0.0,1.0,1.0,0.0,advance,0,0.0,0,0,Paid Off Cash,Paid Off,,2/20/2024,Y CASH,,,0,9999.0,1100.0,2/27/2024,1/7/2025,0.0,0.0,2/20/2024,41999,42000,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recOkQyXb0lxZjiJw,2025-01-01,,,,,,,,,0,Low,1/1/2025,335,43314,42459.0,2225.0,0.0,855.0,855.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,2/1/2024,Y LOAN,,,0,5499.0,770.0,1/9/2025,1/2/2025,0.0,0.0,1/17/2025,6269,43314,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recvBllcIBdW9Bw9F,2025-01-01,,,,,,,,,0,Low,1/1/2025,333,203999,203999.0,13000.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,2/3/2024,Y LOAN,,,0,47999.0,3250.0,1/4/2025,1/4/2025,0.0,0.0,1/25/2025,51249,203999,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recW6t27PRbWzmtKb,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,184,45659,45759.0,34600.0,0.0,0.0,-100.0,100.0,Arrears,380,0.0,0,0,Existing Active,Active,,7/1/2024,Y LOAN,380.0,0.0,0,8499.0,1380.0,12/30/2024,1/6/2025,0.0,0.0,6/26/2025,9879,45659,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec9fK13vVU0TJPvs,2025-01-01,,,,,,,,2024-08-10,144,Critical,1/1/2025,214,20687,45509.0,50232.0,50232.0,0.0,-24822.0,24822.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,6/1/2024,Y LOAN,,,0,7999.0,1210.0,8/10/2024,1/4/2025,0.0,0.0,11/7/2024,9209,20687,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recqcZaFSLaEnhvAZ,2025-01-01,,,,,,,,,0,Low,1/1/2025,82,20519,20519.0,44400.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,10/11/2024,Y LOAN,,,0,7199.0,1110.0,1/3/2025,1/3/2025,0.0,0.0,8/5/2025,8309,20519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec9o7fccjoSYjen9,2025-01-01,,,,,,,,2023-10-25,434,Critical,1/1/2025,679,53919,82199.0,22700.0,22700.0,0.0,-28280.0,28280.0,Arrears,0,1350.0,0,0,Write Off,PAR 30,,2/22/2023,Y LOAN,,,0,11999.0,1350.0,10/25/2023,1/8/2025,0.0,0.0,7/4/2023,7769,53919,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recR96PwHZtxv0A7c,2025-01-01,,,,,,,,2024-10-11,82,Critical,1/1/2025,103,15709,35749.0,81830.0,81830.0,0.0,-20040.0,20040.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,9/20/2024,Y LOAN,,,0,10699.0,1670.0,10/11/2024,1/3/2025,0.0,0.0,9/27/2024,12369,15709,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reckrP8IYlm4T3FEu,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,240,31519,32299.0,14040.0,0.0,0.0,-780.0,780.0,Arrears,0,0.0,0,0,Existing Active,Active,,5/6/2024,Y LOAN,,,0,4999.0,780.0,12/30/2024,1/6/2025,0.0,0.0,3/22/2025,5779,31519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recPVAjQpHbjwtmVw,2025-01-01,,,,,,,,,0,Low,1/1/2025,133,35329,35399.0,42850.0,42850.0,30.0,30.0,0.0,advance,1340,1340.0,0,0,Existing Active,Active,,8/21/2024,Y LOAN,1340.0,0.0,0,8599.0,1340.0,1/8/2025,1/8/2025,0.0,0.0,3/12/2025,9939,35429,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recOVxQHJgPZQXof8,2025-01-01,1984-09-22 21:00:00+00:00,40.3,36-45,,,,,,0,Low,1/1/2025,16,8259,7979.0,41860.0,41860.0,280.0,280.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/16/2024,Y LOAN,,,0,5399.0,860.0,1/6/2025,1/6/2025,0.0,0.0,7/26/2025,6259,8259,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-16 13:43:09.864000+00:00,,,,,
rec2H4GNTxxH1WfM7,2025-01-01,1981-09-14 21:00:00+00:00,43.3,36-45,,,,,,0,Medium,1/1/2025,14,11989,11269.0,57590.0,0.0,720.0,720.0,0.0,advance,1100,1190.0,0,0,New Active,Active,,12/18/2024,Y LOAN,1100.0,0.0,0,7699.0,1190.0,1/8/2025,1/8/2025,0.0,0.0,12/10/2025,8889,11989,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-18 13:04:54.572000+00:00,,,,,
recbBIT8EZP5oOzAo,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,233,51919,52019.0,23140.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,5/13/2024,Y LOAN,,,0,8499.0,1280.0,12/30/2024,1/6/2025,0.0,0.0,4/17/2025,9779,51919,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recSUkWV2KuNiCPh0,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,249,32479,33079.0,13080.0,0.0,0.0,-600.0,600.0,Arrears,0,0.0,0,0,Existing Active,Active,,4/27/2024,Y LOAN,,,0,4999.0,780.0,12/28/2024,1/4/2025,0.0,0.0,4/19/2025,5779,32479,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recSqgUbk0gyE3644,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,180,21849,21919.0,17490.0,0.0,0.0,-70.0,70.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/5/2024,Y LOAN,,,0,4499.0,670.0,12/27/2024,1/3/2025,0.0,0.0,11/20/2025,5169,21849,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechagZ8awoPdO9ks,2025-01-01,,,,,,,,,0,Low,1/1/2025,65,19399,19399.0,49560.0,49560.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,10/28/2024,Y LOAN,,,0,7599.0,1180.0,1/6/2025,1/6/2025,0.0,0.0,11/26/2025,8779,19399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recFZ773PAN64oTH2,2025-01-01,,,,,,,,,0,Low,1/1/2025,90,17299,16449.0,32300.0,0.0,850.0,850.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,10/3/2024,Y LOAN,,,0,5399.0,850.0,1/9/2025,1/2/2025,0.0,0.0,9/28/2025,6249,17299,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2vMFggIhdQgNE4,2025-01-01,,,,,,,,2024-10-28,65,High,1/1/2025,65,16000,28599.0,65799.0,65799.0,0.0,-28599.0,28599.0,Arrears,0,0.0,0,0,First 2 days Return,Return,10/29/2024,10/28/2024,Y LOAN,,,0,8999.0,1400.0,10/28/2024,1/6/2025,0.0,0.0,10/28/2024,15999,0,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reclNZFN3J4V1n1Sk,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,175,37559,37659.0,30260.0,0.0,0.0,-100.0,100.0,Arrears,1160,1160.0,0,0,Existing Active,Active,,7/10/2024,Y LOAN,1160.0,0.0,0,7499.0,1160.0,1/1/2025,1/8/2025,0.0,0.0,7/2/2025,8659,37559,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recN1nJY2hrhlZW81,2025-01-01,,,,,,,,,0,Low,1/1/2025,286,78439,76919.0,16300.0,0.0,1520.0,1520.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,3/21/2024,Y LOAN,,,0,10499.0,1620.0,1/2/2025,1/2/2025,0.0,0.0,3/13/2025,12119,78439,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recczI2sX2TfCFsOw,2025-01-01,,,,,,,,,0,Low,1/1/2025,607,39362,39339.0,0.0,0.0,23.0,23.0,0.0,advance,0,0.0,0,0,Paid Off Loan,Paid Off,,5/5/2023,Y LOAN,,,0,4499.0,670.0,5/3/2024,1/3/2025,0.0,23.0,5/16/2024,5169,39362,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recXqqS3xdkiQndYr,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,259,17149,31099.0,23750.0,0.0,0.0,-13950.0,13950.0,Arrears,0,700.0,0,0,Existing Active,Active,,4/17/2024,Y LOAN,,,0,4499.0,700.0,8/21/2024,1/8/2025,0.0,0.0,10/9/2025,5199,17149,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recita42dEVqvOevQ,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,173,53839,55499.0,46480.0,0.0,0.0,-1660.0,1660.0,Arrears,0,0.0,0,0,Existing Active,Active,,7/12/2024,Y LOAN,,,0,13999.0,1660.0,12/27/2024,1/3/2025,0.0,0.0,11/24/2025,15659,53839,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec8eVVV4g22KKTmi,2025-01-01,,,,,,,,2024-12-13,19,Medium,1/1/2025,117,17399,19949.0,32300.0,32300.0,0.0,-2550.0,2550.0,Arrears,0,0.0,0,0,Inactive 15-30,PAR 7,4/4/2025,9/6/2024,Y LOAN,,,0,5499.0,850.0,12/13/2024,1/3/2025,0.0,0.0,12/5/2024,6349,17399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recbDGUBvI78Z8M6Q,2025-01-01,,,,,,,,2024-09-23,100,Critical,1/1/2025,303,27829,39379.0,17710.0,17710.0,0.0,-11550.0,11550.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,3/4/2024,Y LOAN,,,0,5499.0,770.0,9/23/2024,1/6/2025,0.0,0.0,9/17/2024,6269,27829,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuwY9lqQSwAwlEd,2025-01-01,1987-02-02 21:00:00+00:00,37.9,36-45,6.0,362447.0,60407.833333333336,"50,000-99,999",,0,Low,1/1/2025,39,20439,20439.0,75440.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/23/2024,Y LOAN,,,0,10599.0,1640.0,1/4/2025,1/4/2025,0.0,0.0,11/15/2025,12239,20439,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-11-23 13:30:45.917000+00:00,32180.0,38697.0,279570.0,12000.0,1.0
reccgor63KJwdwmpB,2025-01-01,,,,,,,,,0,Low,1/1/2025,341,64099,63899.0,3100.0,0.0,200.0,200.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,1/26/2024,Y LOAN,,,0,9999.0,1100.0,1/3/2025,1/3/2025,0.0,0.0,1/2/2025,11099,64099,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recBp7qcGFAe0qogr,2025-01-01,,,,,,,,2024-08-19,135,Critical,1/1/2025,170,13979,36499.0,53840.0,53840.0,0.0,-22520.0,22520.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,7/15/2024,Y LOAN,,,0,7499.0,1160.0,8/19/2024,1/6/2025,0.0,0.0,9/5/2024,8659,13979,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recKoYCkj3Wlm6gJ0,2025-01-01,1982-01-10 21:00:00+00:00,43.0,36-45,6.0,667386.95,111231.15833333333,"100,000-149,999",2024-12-06,26,Critical,1/1/2025,33,12239,18799.0,83640.0,83640.0,0.0,-6560.0,6560.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,11/29/2024,Y LOAN,,,0,10599.0,1640.0,12/6/2024,1/3/2025,0.0,0.0,11/29/2024,12239,12239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-11-29 14:28:04.848000+00:00,279304.0,291604.0,79650.0,16828.95,1.0
rec97D0AiQjkPDvrm,2025-01-01,,,,,,,,2023-12-22,376,Critical,1/1/2025,397,7749,45039.0,37290.0,37290.0,0.0,-37290.0,37290.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,12/1/2023,Y LOAN,,,0,4999.0,770.0,12/22/2023,1/3/2025,0.0,0.0,12/30/2023,5769,7749,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recuLcRcpsQ2zoC6r,2025-01-01,,,,,,,,,0,Low,1/1/2025,191,27119,27119.0,18960.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,6/24/2024,Y LOAN,,,0,4999.0,790.0,1/6/2025,1/6/2025,0.0,0.0,6/16/2025,5789,27119,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechrPmrTkaAdTQKg,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,196,57339,60879.0,43100.0,0.0,0.0,-3540.0,3540.0,Arrears,0,1720.0,0,0,Existing Active,Active,,6/19/2024,Y LOAN,,,0,10999.0,1720.0,12/18/2024,1/8/2025,0.0,0.0,6/14/2025,12719,57339,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recxH5lZa3J7mQEPF,2025-01-01,,,,,,,,,0,Low,1/1/2025,128,64459,64559.0,83820.0,0.0,0.0,0.0,0.0,up to date,2540,0.0,0,0,Existing Active,Active,,8/26/2024,Y LOAN,2540.0,0.0,0,16299.0,2540.0,1/6/2025,1/6/2025,0.0,0.0,10/19/2025,18839,64559,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rectWZAgAUp473aUw,2025-01-01,,,,6.0,310978.0,51829.666666666664,"50,000-99,999",,0,Low,1/1/2025,30,10569,9649.0,39030.0,0.0,920.0,920.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/2/2024,Y LOAN,,,0,5399.0,850.0,1/13/2025,1/6/2025,0.0,0.0,11/18/2025,6249,10569,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,131889.0,126339.0,46800.0,5950.0,1.0
recp91yrovctBhl2s,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,433,44379,44479.0,0.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Paid Off Loan,Paid Off,,10/26/2023,Y LOAN,,,0,5999.0,740.0,10/17/2024,1/2/2025,100.0,0.0,10/10/2024,6739,44379,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recTB1PewjA2etjmA,2025-01-01,,,,,,,,,0,Low,1/1/2025,65,9100,10399.0,25859.0,0.0,1021.0,1021.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,10/28/2024,Y LOAN,,,0,3999.0,640.0,1/13/2025,1/6/2025,0.0,0.0,10/13/2025,4639,11420,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recHhrZhnINiZ20tr,2025-01-01,1994-01-06 21:00:00+00:00,31.0,26-35,,,,,2024-03-23,284,Critical,1/1/2025,284,12119,76919.0,82620.0,82620.0,0.0,-76919.0,76919.0,Arrears,0,0.0,0,0,First 2 days Return,Return,3/25/2024,3/23/2024,Y LOAN,,,0,10499.0,1620.0,3/23/2024,1/4/2025,0.0,0.0,3/23/2024,12119,0,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-02-19 06:32:22.108000+00:00,,,,,
reci7Ymgdub2aAnrY,2025-01-01,,,,,,,,,0,Low,1/1/2025,83,31519,31519.0,68400.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,10/10/2024,Y LOAN,,,0,10999.0,1710.0,1/2/2025,1/2/2025,0.0,0.0,10/2/2025,12709,31519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec5FnkcIzkNLwsHc,2025-01-01,1969-12-31 21:00:00+00:00,55.0,46-55,,,,,2023-06-24,557,Critical,1/1/2025,578,13869,77079.0,63210.0,63210.0,0.0,-63210.0,63210.0,Arrears,0,0.0,0,0,Cancelled Returned past 3 mths,Return,5/3/2024,6/3/2023,Y LOAN,,,0,9999.0,1290.0,6/24/2023,1/4/2025,0.0,0.0,8/26/2023,11289,13869,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-02-07 11:35:26.943000+00:00,,,,,
recLWPFBtSKM0ZdO1,2025-01-01,,,,,,,,,0,Low,1/1/2025,50,73779,73779.0,115600.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/12/2024,Y LOST,,,0,39099.0,2890.0,1/7/2025,1/7/2025,0.0,0.0,2/19/2025,53549,73779,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
reclm7f6klqe0oBVY,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,187,103799,103899.0,67600.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,6/28/2024,Y LOAN,,,0,30999.0,2700.0,12/27/2024,1/3/2025,0.0,0.0,6/20/2025,33699,103799,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recPjvrNfuiMdzHTJ,2025-01-01,,,,,,,,2024-06-22,193,Critical,1/1/2025,249,11519,33079.0,34040.0,34040.0,0.0,-21560.0,21560.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,4/27/2024,Y LOAN,,,0,4999.0,780.0,6/22/2024,1/4/2025,0.0,0.0,6/28/2024,5779,11519,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recEg3YXJkh63FozV,2025-01-01,,,,,,,,2024-06-07,208,Critical,1/1/2025,432,26214,39339.0,13125.0,13125.0,0.0,-13125.0,13125.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,10/27/2023,Y LOAN,,,0,4499.0,670.0,6/7/2024,1/3/2025,0.0,0.0,12/20/2025,5169,26214,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2hc8U99dmeuuey,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,200,46079,46119.0,29480.0,0.0,0.0,-40.0,40.0,Arrears,0,0.0,0,0,Existing Active,Active,,6/15/2024,Y LOAN,,,0,8999.0,1280.0,12/28/2024,1/4/2025,0.0,0.0,11/4/2025,10279,46079,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec7jCmNMPNWJHeDs,2025-01-01,,,,10.0,45695411.3,4569541.13,"150,000+",,0,Low,1/1/2025,50,24059,24059.0,73480.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,11/12/2024,Y LOAN,,,0,10699.0,1670.0,1/7/2025,1/7/2025,0.0,0.0,11/5/2025,12369,24059,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,22245633.3,19146215.0,2292400.0,2011163.0,11.0
rec4wlDNFUheJH4Lj,2025-01-01,,,,,,,,2024-10-07,86,High,1/1/2025,170,46909,79449.0,100850.0,100850.0,0.0,-32540.0,32540.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,7/15/2024,Y LOAN,,,0,16199.0,2530.0,10/7/2024,1/6/2025,0.0,0.0,9/29/2024,18729,46909,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recy2zBDo0kA05Che,2025-01-01,,,,,,,,,0,Low,1/1/2025,79,12339,12339.0,26800.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,10/14/2024,Y LOAN,,,0,4299.0,670.0,1/6/2025,1/6/2025,0.0,0.0,10/6/2025,4969,12339,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recIUS7Y15xUpHh9B,2025-01-01,,,,,,,,2024-08-12,142,Critical,1/1/2025,331,36729,56979.0,24290.0,24290.0,0.0,-20250.0,20250.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,2/5/2024,Y LOAN,,,0,8499.0,1010.0,8/12/2024,1/6/2025,0.0,0.0,7/9/2024,9509,36729,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recqz5EfM4g5zLHNl,2025-01-01,1994-06-28 21:00:00+00:00,30.5,26-35,,,,,,0,Low,1/1/2025,18,4484,4279.0,22335.0,0.0,205.0,205.0,0.0,advance,0,0.0,0,0,New Active,Active,,12/14/2024,Y LOAN,,,0,2899.0,460.0,1/4/2025,1/4/2025,0.0,0.0,12/5/2025,3359,4484,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-13 13:40:34.570000+00:00,,,,,
recQX4GtUDqUiKPSJ,2025-01-01,,,,,,,,,0,Low,1/1/2025,517,37779,37779.0,0.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Paid Off Loan,Paid Off,,8/3/2023,Y LOAN,,,0,4499.0,640.0,8/1/2024,1/2/2025,0.0,0.0,8/7/2024,5139,37779,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recSTRsTkifcLNppk,2025-01-01,,,,,,,,2024-09-12,111,Critical,1/1/2025,174,8670,17499.0,23949.0,23949.0,0.0,-8829.0,8829.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,7/11/2024,Y LOAN,,,0,3499.0,560.0,9/12/2024,1/2/2025,0.0,0.0,9/12/2024,4059,8670,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
